Model,t0,input,R2,rmse1,rmse7,rmse30,Hyperparameter
SINDy,917,30,0.9590196841050634,0.3022754210945808,1.1809269881714886,3.73905092843693,"[5430, 8014, 4024, 6673, 9, 8880, 11472, 10104, 1858, 1998, 2156, 5781, 1185, 3503, 6027, 564]"
SINDy,368,30,0.9990549791100297,0.6450002174384537,0.7935852061997666,0.7336500337925045,"[7775, 6874, 8180, 4275, 8266, 10406, 3793, 9912, 56, 1356, 2799, 8587, 11137, 9277, 6049, 9420]"
SINDy,1646,30,0.9591748207215638,0.6612283965162651,1.197764747612981,2.039558783261865,"[8858, 3756, 616, 6160, 2968, 10942, 7250, 11247, 7764, 5320, 91, 985, 1779, 7329, 2600, 5053]"
SINDy,2,30,0.998727133704511,0.18114275230901503,0.5776187288808922,1.383592104382747,"[7326, 10552, 10382, 405, 11415, 3006, 10997, 9071, 8294, 5512, 1512, 60, 33, 7342, 341, 1257]"
SINDy,1100,30,0.9974329259196651,0.20952747265390237,0.4527107171576847,0.6245170287486637,"[43, 1394, 7856, 2872, 9882, 2648, 2857, 3901, 5031, 8277, 2372, 462, 6796, 340, 7656, 2185]"
SINDy,551,30,0.9774759804904812,0.4877953290136193,4.055353654132052,0.7713376699280392,"[7293, 31, 9353, 5100, 2565, 6316, 100, 1845, 7867, 6939, 352, 6886, 3922, 10939, 8519, 3393]"
SINDy,734,30,0.9951635950126767,0.3578449122935158,0.7420496176101447,0.9596311068747063,"[9434, 9091, 5558, 11242, 1071, 3431, 1525, 10477, 32, 3286, 3793, 6005, 10795, 10386, 2858, 9184]"
SINDy,185,30,0.9956361188742818,1.2150627958439113,1.0187321037848942,2.4971339562918002,"[6790, 5172, 9539, 6193, 7568, 3190, 38, 5594, 1050, 1057, 2670, 3762, 10482, 6168, 10082, 3738]"
SINDy,1465,30,0.9971533178828537,0.6889870799477994,0.8522335561456168,1.343941901234989,"[7623, 7862, 4654, 3137, 3161, 3476, 5764, 5413, 32, 734, 1270, 4908, 5322, 6886, 5064, 5977]"
SINDy,1283,30,0.9612702660784941,0.6407888300287288,3.419689535182643,2.5493016202459677,"[6648, 6207, 6928, 2789, 2607, 2624, 4333, 387, 5000, 1195, 4142, 95, 227, 2969, 4251, 8294]"
SINDy,1647,30,0.9637544745824628,0.7962280001096326,2.6458089006527707,2.819556279353199,"[11276, 3876, 9710, 10436, 3114, 4056, 3938, 5382, 3728, 7923, 9647, 1650, 7989, 8729, 126, 2754]"
SINDy,918,30,0.9680573071297844,0.7466784345160445,0.6800596226110986,2.2112958519273747,"[62, 127, 7520, 7266, 2189, 2950, 3676, 7348, 7509, 1954, 5382, 4029, 3699, 2041, 1656, 3341]"
SINDy,369,30,0.9981717975359254,0.6563875584746373,0.6291685659155987,0.990481563580868,"[8312, 2751, 7597, 9674, 98, 1380, 2872, 2698, 6828, 8603, 7585, 483, 2568, 2995, 5985, 1655]"
SINDy,1101,30,0.9976897517183898,0.26817665298484933,0.5137478026134162,0.7332274614064856,"[32, 10779, 11466, 2969, 4872, 3419, 4600, 5756, 3177, 10810, 5785, 47, 1663, 6975, 8974, 6085]"
SINDy,186,30,0.9951728152857384,0.7999641520249504,0.9898527381413739,3.8686397301169513,"[35, 164, 10354, 7970, 141, 10719, 4305, 34, 9327, 1161, 1333, 6823, 2115, 2807, 8698, 9586]"
SINDy,3,30,0.9987936920535038,0.2145225742851794,0.40593245883838674,1.5206001129168778,"[5032, 5037, 5632, 8486, 9284, 9011, 4462, 5557, 2939, 1692, 952, 8313, 1569, 8642, 58, 11060]"
SINDy,552,30,0.9778199116658618,0.4818097341464078,4.015568534125784,1.2597147692325334,"[6827, 6811, 7550, 32, 7001, 6484, 11443, 10930, 10869, 6661, 10121, 130, 6380, 4065, 7760, 2237]"
SINDy,735,30,0.9938584633278672,0.3390194637161549,0.663497749997221,0.6958985966587772,"[3561, 104, 2927, 1541, 973, 3866, 11263, 2321, 2209, 8838, 6928, 5565, 267, 1097, 3135, 3276]"
SINDy,1466,30,0.9983056879711188,0.41143509684855684,0.4914486088821697,1.0870390776884635,"[660, 1780, 3915, 10950, 4032, 7726, 4170, 5588, 792, 10904, 6456, 101, 11164, 4369, 8307, 624]"
SINDy,1284,30,0.9457874504066551,0.4372672467488275,2.3541105360944825,3.147336266980907,"[812, 5432, 5737, 3560, 9010, 10197, 127, 370, 4149, 9837, 1863, 11329, 6486, 4310, 4541, 2912]"
SINDy,370,30,0.9972931136462239,0.40991386259532003,1.1028199183260592,1.30174324440229,"[3268, 4937, 2107, 2700, 1959, 4967, 2890, 2055, 5278, 9, 5135, 1588, 4571, 9584, 11304, 4776]"
SINDy,919,30,0.9776237765103412,1.6585606017142707,1.038978507883673,3.597509379524873,"[4349, 9159, 5364, 1901, 7456, 8266, 46, 4331, 5136, 7081, 8780, 2041, 10942, 104, 11445, 8866]"
SINDy,1648,30,0.9472457993993509,0.7964163327396228,2.544446143286613,2.028475302126794,"[1041, 6802, 5844, 9402, 61, 8467, 5626, 10525, 9131, 9295, 11243, 3106, 4352, 2750, 1224, 5714]"
SINDy,187,30,0.995279480214125,0.4892259952123884,1.5529315495952116,5.289631545734663,"[6835, 8806, 1925, 882, 52, 1623, 100, 10241, 1541, 932, 5031, 11421, 6606, 5927, 1630, 6341]"
SINDy,1102,30,0.9966899081360528,0.20599030565457352,0.7047513845682835,0.7222370267403362,"[1383, 4993, 8628, 6812, 7982, 7249, 7970, 5977, 9311, 6893, 39, 562, 224, 10681, 11216, 6144]"
SINDy,4,30,0.9988262486940106,0.19806441307953007,0.5193627383279372,1.1731774723448782,"[5417, 4052, 6425, 9541, 2935, 2277, 3308, 10699, 6904, 2286, 84, 7314, 10095, 2567, 9010, 7947]"
SINDy,553,30,0.9781571966809901,0.7899091226310215,3.5880471846161517,4.896529843393333,"[7283, 2862, 9931, 869, 6359, 1301, 918, 5639, 1321, 2768, 8, 7911, 7812, 337, 8840, 11160]"
SINDy,736,30,0.9955831684010389,0.32668637665318623,0.5819290797378954,0.9791356589062645,"[8508, 3086, 5933, 1690, 8159, 263, 1747, 9171, 5429, 8070, 1500, 3826, 4054, 53, 5577, 3283]"
SINDy,1467,30,0.9985616301047388,0.3642529260684629,0.5941107726934632,1.3630515934368748,"[5943, 3712, 3048, 6791, 2092, 11091, 4493, 51, 1911, 6543, 9810, 10124, 6182, 2933, 7562, 8031]"
SINDy,1285,30,0.9279249179969544,0.46640852615558537,1.2148144699645382,4.853125254298874,"[10150, 6483, 8233, 869, 8178, 5572, 42, 5188, 10524, 260, 4532, 9045, 974, 126, 3366, 333]"
SINDy,371,30,0.9974666203354673,0.6965704277111107,0.8970776849839376,1.3617341604255373,"[6730, 6317, 6338, 5331, 1409, 147, 1101, 6595, 10724, 9521, 7940, 10149, 1640, 4840, 10562, 680]"
SINDy,1649,30,0.9593089180986961,0.9594282039581602,1.7971674776561832,4.276664762066079,"[10184, 113, 6490, 8821, 9012, 1319, 2555, 5834, 6048, 4703, 10292, 339, 10406, 3610, 8747, 6381]"
SINDy,920,30,0.9738393318727852,0.7404574193964398,2.429598596209687,3.2333265998501015,"[8245, 10555, 2523, 9400, 11194, 5003, 9243, 10887, 1364, 6824, 4888, 5978, 8673, 1798, 126, 3001]"
SINDy,188,30,0.9967334083405535,1.8634641155684821,1.4540191434816476,4.818590714656323,"[114, 1023, 87, 1631, 93, 3699, 1558, 5632, 8557, 141, 11266, 5756, 8357, 4365, 10409, 8771]"
SINDy,5,30,0.998307561930344,0.23584048553514647,0.5301708439944857,1.3297212162178016,"[11014, 151, 10561, 6379, 888, 8649, 8189, 34, 7458, 10088, 9761, 3905, 10972, 5046, 2909, 3064]"
SINDy,1103,30,0.9977798891148615,0.1681734749282101,0.898443578883725,0.9030219240565184,"[2673, 9384, 619, 668, 7262, 10812, 2620, 6247, 665, 3159, 411, 71, 5700, 8721, 2207, 1999]"
SINDy,554,30,0.9767759495312517,2.094532266408935,1.809018216376871,2.7904918260166465,"[560, 9021, 11021, 9710, 9285, 654, 9725, 4207, 9089, 7164, 85, 4386, 6973, 8506, 1849, 4522]"
SINDy,737,30,0.9952884994304065,0.44335435128231887,0.6633924722496007,0.6459782909253045,"[2840, 2696, 9585, 2967, 8515, 5376, 10985, 9385, 7243, 5651, 9610, 4899, 3199, 3982, 4849, 10720]"
SINDy,1468,30,0.9984841540516914,0.3032346442357895,0.8514140710592799,2.0317389060320363,"[9102, 9289, 436, 3335, 9229, 368, 2914, 8132, 10515, 127, 4022, 10, 6572, 4547, 5045, 1090]"
SINDy,1286,30,0.9668033915001651,1.3861340075620865,0.9425912823699522,5.727375420296509,"[4393, 9642, 6509, 3856, 1863, 11090, 2559, 3815, 17, 6417, 740, 357, 10648, 8581, 9825, 4139]"
SINDy,372,30,0.9965500637497174,0.29477485338467596,0.5402379804304227,1.3827276001707953,"[9341, 8168, 2010, 9931, 1045, 9118, 568, 5483, 8084, 7192, 54, 7002, 6535, 5115, 2530, 8935]"
SINDy,921,30,0.9741213771584137,0.9532557746760418,2.2856466384911585,15.506245578723862,"[9644, 10, 5193, 1943, 8195, 1117, 7581, 6338, 5006, 9060, 479, 2212, 2208, 7055, 4378, 1519]"
SINDy,1650,30,0.9323333156802533,0.6214779684645484,1.971539698481683,2.5088934256478623,"[6393, 1783, 514, 2754, 3423, 3995, 298, 6114, 120, 2318, 1526, 2554, 2757, 8473, 3336, 6440]"
SINDy,189,30,0.9950262552550624,2.8714163014048215,1.800069178995916,3.4424269045748157,"[9127, 3842, 1691, 6097, 9295, 110, 927, 2967, 11217, 11150, 10981, 1583, 5263, 7101, 10659, 206]"
SINDy,1104,30,0.9976220477802125,0.26826878708534974,0.7568495435461711,0.9357334789560531,"[11376, 2351, 1029, 4270, 1969, 10657, 10032, 8310, 42, 9214, 1291, 8943, 10685, 11245, 10192, 8701]"
SINDy,6,30,0.9986266630606194,0.2546167013701369,0.5687421470528767,1.1570111498165925,"[9967, 11300, 7762, 7128, 45, 9540, 6393, 2881, 4282, 1345, 5270, 5371, 9491, 10703, 150, 2090]"
SINDy,555,30,0.9833943516999976,1.1508922786774571,2.2737828079095386,1.9413479084574303,"[6937, 6091, 42, 56, 9056, 6925, 6429, 710, 6532, 4476, 4428, 7137, 2528, 6081, 7890, 10377]"
SINDy,738,30,0.9919708920224205,0.42959539836534744,0.7559127259655645,0.7791545007433468,"[6765, 4786, 1740, 4916, 8754, 5844, 5403, 7809, 1327, 7067, 8844, 2920, 216, 6880, 5791, 4217]"
SINDy,1469,30,0.9986601598765922,0.3153735797499705,0.7450739188945378,2.5836121926304068,"[4887, 5900, 443, 1724, 9653, 11251, 4059, 3034, 303, 8228, 9524, 10002, 3412, 9990, 77, 2135]"
SINDy,1287,30,0.9546357679335767,0.9715376287173298,1.0943953534691988,3.731696156062393,"[8591, 5281, 2768, 1878, 4019, 2800, 5697, 9281, 7471, 9133, 8716, 10669, 317, 2494, 6518, 8488]"
SINDy,373,30,0.9979706845828773,0.3836933828503501,0.7814262183223682,1.5536196822109336,"[10484, 10127, 3128, 1073, 3531, 10110, 1462, 3486, 6946, 7998, 7465, 4709, 5509, 1283, 86, 9546]"
SINDy,922,30,0.9705781022231026,1.5420845348164902,1.5385295219154744,2.54447088003264,"[9018, 315, 6973, 2167, 3519, 6293, 1060, 1807, 3098, 1419, 8372, 10046, 5059, 42, 6153, 4928]"
SINDy,1651,30,0.9419892738879592,0.7418248256963357,2.1674194528332587,2.7474830443102514,"[1, 4617, 131, 4201, 7956, 6008, 7680, 7983, 132, 10202, 5203, 10636, 7867, 9602, 9227, 11234]"
SINDy,190,30,0.9960910298258059,1.7600828056716906,4.015555337947188,1.7902594702923016,"[1, 4406, 5403, 10725, 9454, 8998, 4043, 8787, 268, 11415, 4481, 1517, 10, 10895, 7182, 6063]"
SINDy,1105,30,0.9978057147511561,0.18639211422912735,0.6083670644915545,0.7919386183069592,"[2253, 9742, 9444, 342, 2329, 10894, 71, 7964, 1244, 5231, 2636, 142, 4586, 2413, 7312, 11153]"
SINDy,556,30,0.979969629955265,1.3118444260921067,1.2206795694346642,2.1207087582113964,"[6664, 10235, 4046, 4384, 11195, 2674, 1773, 9076, 298, 7500, 2089, 4772, 3981, 29, 5684, 2100]"
SINDy,739,30,0.9926125517276889,0.39137653290178975,0.674246062957328,0.739693364941061,"[2006, 6146, 10102, 5882, 1580, 9566, 1521, 4035, 7140, 2004, 8537, 11283, 7721, 7695, 8915, 11004]"
SINDy,7,30,0.9975097168995776,0.2573058117793817,0.5390039712586109,0.8668835500933436,"[10907, 4528, 8689, 9919, 9277, 144, 9017, 88, 301, 7268, 2154, 3723, 10486, 989, 3359, 1384]"
SINDy,1470,30,0.9984730946699506,0.2995782882223818,0.6125062127326758,2.6615052617624753,"[8538, 9210, 7264, 9456, 2544, 8020, 34, 2932, 318, 5246, 1026, 6207, 8567, 8709, 11214, 1674]"
SINDy,1288,30,0.9653436658294916,0.7975084488022413,1.408529077804967,2.152608337263628,"[9993, 9103, 376, 6377, 3449, 3223, 11351, 3811, 1611, 9690, 42, 11168, 357, 3633, 378, 2194]"
SINDy,374,30,0.9972460725674434,0.3126772005184982,0.5288421066543542,1.3088254312591827,"[8989, 11393, 6908, 1377, 2982, 754, 685, 1879, 2755, 1777, 9820, 9584, 1171, 3577, 108, 6438]"
SINDy,923,30,0.9591032643259525,0.30003277771489667,0.4973035306192407,1.2835508631977732,"[8245, 10516, 10582, 1394, 3879, 6242, 5947, 14, 10482, 9201, 11028, 401, 4529, 8631, 9047, 6763]"
SINDy,191,30,0.9908240562170043,1.81956276748728,1.9375667275084625,4.702312051908901,"[11009, 2, 4341, 491, 4858, 8259, 77, 2589, 4304, 26, 2753, 3378, 9461, 8661, 1477, 756]"
SINDy,1652,30,0.9282540739279135,0.9786792337113946,2.3410339388888204,5.774940131026599,"[7873, 4925, 3541, 7426, 6234, 89, 6017, 5186, 4155, 1555, 2842, 10633, 4952, 5701, 9238, 2292]"
SINDy,1106,30,0.9967083867021855,0.23623915232473727,0.5860112425041057,0.8894979129298283,"[6431, 6200, 5753, 11420, 1117, 5896, 444, 1000, 2682, 10691, 552, 32, 2664, 8456, 2675, 650]"
SINDy,740,30,0.9886789604135334,0.22133728240741152,0.7793327897847059,0.7488762331767498,"[550, 3009, 2960, 6832, 4725, 5443, 2402, 5225, 6302, 9841, 10545, 837, 2466, 10293, 78, 6524]"
SINDy,8,30,0.9978267781478604,0.2003905508383275,0.6138806066052146,1.165866623823256,"[2209, 2888, 7713, 1281, 21, 5480, 3772, 10004, 66, 4143, 10674, 5349, 185, 6878, 4902, 4873]"
SINDy,557,30,0.98842689236639,1.6182252825075552,2.2239314995213055,2.452920912391329,"[7856, 8033, 5839, 1547, 4572, 1368, 3308, 45, 9145, 5550, 7209, 621, 36, 4431, 7798, 1345]"
SINDy,1471,30,0.9982793788676222,0.20342820000847409,0.6237677828647629,2.1730745571324643,"[7224, 3433, 10481, 2657, 4621, 6235, 201, 8758, 6881, 470, 7907, 11106, 2849, 109, 2372, 3870]"
SINDy,1289,30,0.9590710189295012,0.6658317273828175,1.1092402158829422,1.6872336459197104,"[5610, 81, 4743, 379, 2634, 4840, 4249, 5327, 7934, 1821, 6247, 5647, 7151, 9576, 10643, 9701]"
SINDy,375,30,0.9973661035103184,0.36294168787771625,0.4748449273972104,0.9998567915562544,"[6634, 2853, 1433, 2313, 2501, 474, 8787, 2147, 3760, 6921, 3738, 7753, 108, 8295, 4932, 3958]"
SINDy,924,30,0.9552160734074194,0.8393109787951432,0.5917694020498805,5.202280601416185,"[3801, 6682, 3565, 9285, 6473, 3933, 4624, 75, 173, 3799, 4360, 8786, 753, 10502, 2822, 4342]"
SINDy,192,30,0.9858024356869148,0.4826649425619421,0.9682113135993763,5.750880123491685,"[10220, 10587, 7486, 1868, 3155, 202, 140, 84, 1330, 8760, 5141, 825, 7725, 622, 8169, 3281]"
SINDy,1653,30,0.9441238566374291,2.4724477068400876,1.591284768353904,3.0222314296451724,"[2979, 2507, 843, 9278, 6801, 2275, 3762, 3192, 7382, 13, 11156, 422, 10953, 2270, 8488, 4075]"
SINDy,1107,30,0.9960417416786471,0.19642948659300258,0.5767234470161188,1.3532668317770693,"[9513, 2631, 309, 8578, 1321, 9831, 724, 1085, 8111, 6371, 39, 6677, 3094, 9195, 6684, 10461]"
SINDy,9,30,0.9983427673250772,0.25250508268776606,0.6362911361549209,1.4825532169262763,"[10589, 6598, 8979, 6796, 7707, 3982, 10157, 7653, 8652, 5377, 6325, 7936, 9962, 1413, 135, 11115]"
SINDy,558,30,0.9899777508932432,0.8537752181644586,4.094496376872579,1.6901516425067844,"[4616, 1175, 9659, 702, 125, 6396, 3158, 10242, 5647, 4348, 3390, 7486, 10524, 3155, 4547, 3611]"
SINDy,741,30,0.9911630388625415,0.14582766104814862,0.8081390201864912,0.8968741781548856,"[4820, 9409, 951, 2546, 6295, 9459, 233, 7205, 1525, 4742, 8918, 9182, 2977, 5523, 4507, 783]"
SINDy,1472,30,0.9978947901543883,0.25826229960184655,0.5758912432932978,1.9103915655306933,"[8113, 2326, 2424, 7726, 10081, 3894, 3578, 5, 4267, 7197, 2479, 7528, 2277, 6971, 3105, 4235]"
SINDy,1290,30,0.9533773249181071,1.25059914247397,1.2821895569728505,1.8989024201318645,"[5503, 7139, 9138, 6412, 6370, 3822, 1832, 7598, 5731, 11277, 1841, 80, 120, 3152, 7604, 4743]"
SINDy,376,30,0.9976671336154985,0.24495367978358046,0.5210843441048986,0.9453065852349145,"[4084, 934, 1269, 2095, 4184, 1330, 2176, 7287, 6470, 7340, 2624, 1030, 3981, 47, 8640, 8124]"
SINDy,925,30,0.9697352849944137,0.7039617578112164,1.5585464381926204,3.509820484339239,"[3529, 2319, 1070, 3316, 9999, 381, 8995, 8796, 8885, 6441, 7010, 5689, 7055, 3887, 4043, 4499]"
SINDy,193,30,0.9825328037166223,0.3537486320112349,1.03036969752839,3.464716761988599,"[6668, 7239, 7473, 2849, 81, 1566, 1129, 75, 7595, 10161, 11070, 6630, 445, 6302, 4921, 6242]"
SINDy,1654,30,0.955520191373156,0.9603839274378192,1.7576304960132283,3.2363326467612046,"[7148, 554, 5957, 6249, 444, 1290, 53, 6588, 7230, 5568, 10507, 9354, 7333, 2212, 5569, 7534]"
SINDy,1108,30,0.9959064937729043,0.3735176918902526,0.5878126963546135,1.5525764735060936,"[5094, 5869, 10207, 55, 9984, 3013, 9078, 7757, 11402, 7590, 8595, 6791, 1336, 1521, 11052, 2312]"
SINDy,10,30,0.9979667110917917,0.3964846476295154,0.5998129997308628,0.9888331591612767,"[6808, 3202, 252, 1232, 6262, 9113, 10066, 9460, 2666, 1443, 136, 1501, 5103, 2818, 39, 9315]"
SINDy,559,30,0.9917973161577631,0.9234609387536126,4.651884224114565,2.1736031251064185,"[6127, 6651, 91, 6047, 8172, 9387, 98, 5564, 7866, 2506, 6758, 7913, 1782, 6573, 5351, 8850]"
SINDy,742,30,0.9898916881600901,0.38000216595946323,0.7071843874280682,0.8399518285019931,"[5357, 5515, 2254, 2532, 4731, 4238, 7694, 4217, 9121, 7184, 7007, 11402, 9818, 4090, 6880, 1811]"
SINDy,1473,30,0.9982049277300931,0.3818612470413774,0.5901038286888558,1.8942885480333806,"[61, 9044, 9772, 2255, 4082, 2777, 774, 1441, 1383, 822, 6019, 6480, 11028, 133, 10369, 10442]"
SINDy,1291,30,0.9550296253213388,1.0807095351922638,1.5127212217389552,2.112735784964402,"[3581, 10909, 9441, 8014, 4794, 4280, 7045, 5342, 1443, 5133, 111, 3514, 3160, 336, 895, 4936]"
SINDy,377,30,0.9963129530802214,0.294209087561028,0.6318005237298114,0.8350367181073072,"[2420, 969, 10044, 1224, 62, 9472, 4445, 716, 10812, 2760, 1114, 9816, 6721, 3179, 539, 1703]"
SINDy,926,30,0.962908540679939,0.7096392680621167,2.525513998948578,0.629578875680167,"[10852, 6033, 4963, 3337, 1986, 4616, 7732, 5329, 8686, 2623, 11086, 730, 10990, 6119, 10207, 882]"
SINDy,194,30,0.9799654825993889,0.8453898954569672,0.6383109855207894,3.714027491129106,"[6471, 4833, 4263, 10708, 71, 5457, 2029, 1082, 2859, 5928, 17, 8361, 2946, 3407, 3557, 10366]"
SINDy,1655,30,0.9298851478706465,1.7238809818752319,0.841794499038963,2.3388102845106595,"[137, 6828, 6737, 974, 10695, 7612, 4895, 6167, 6497, 2931, 93, 2489, 7892, 8534, 7704, 1765]"
SINDy,1109,30,0.9919385441590213,0.22107971653384761,0.7650957594779351,1.108717223730817,"[10454, 2627, 6756, 6265, 9664, 3149, 10046, 89, 1359, 498, 963, 6854, 11436, 10628, 1259, 5729]"
SINDy,11,30,0.9984455091522051,0.264634125908989,0.6171752080163274,0.7748856511536454,"[159, 2053, 2717, 5287, 2857, 3252, 7704, 9486, 10551, 4135, 4489, 109, 1555, 6822, 2067, 2029]"
SINDy,560,30,0.9908761023837585,1.481465844536186,4.61682564926426,2.1162432360148355,"[8477, 910, 3302, 3096, 9691, 2195, 2845, 11258, 8658, 1601, 6696, 4077, 105, 6714, 7527, 8800]"
SINDy,743,30,0.9930193230534675,0.21918734957909833,0.8362225330645774,1.1672005546911706,"[6894, 10368, 1209, 1463, 6701, 5493, 1163, 10653, 6943, 5364, 6709, 8290, 4399, 11066, 9630, 764]"
SINDy,1474,30,0.9970296159254489,0.34529015249046563,0.4571337938608757,1.4331208283643035,"[1504, 7048, 3803, 3821, 8729, 4427, 11468, 4893, 5047, 4402, 12, 5835, 4237, 1477, 2982, 2041]"
SINDy,1292,30,0.9554291179542301,0.3859660841617696,2.3158943836823767,1.8501340288293715,"[3736, 10513, 11139, 10482, 11476, 8456, 11361, 1499, 4249, 317, 5496, 45, 607, 383, 6824, 8455]"
SINDy,378,30,0.9970337426213327,0.26919093232068664,0.6890431722954028,0.9383716791225972,"[8904, 1559, 4513, 634, 4396, 102, 5618, 8343, 9192, 8839, 9406, 2215, 4980, 6194, 9043, 6335]"
SINDy,195,30,0.976619371699751,0.8141618139360215,1.026433940415431,4.771875260583799,"[8074, 4346, 2865, 10746, 7741, 1145, 151, 6378, 1329, 6950, 4740, 9549, 10221, 9014, 6728, 90]"
SINDy,927,30,0.961698381987934,0.476257586157716,0.9950098760832062,2.0753329108279694,"[496, 5211, 1054, 5682, 9138, 292, 6063, 4335, 2214, 7053, 6918, 1242, 10924, 4492, 10111, 5253]"
SINDy,1656,30,0.9289151042627508,0.598275598352483,1.2314839820067836,2.107232756566721,"[1899, 8621, 9393, 10502, 10551, 6748, 6306, 375, 2295, 1086, 1561, 52, 6744, 9896, 7349, 3091]"
SINDy,1110,30,0.9946065935816705,0.26198266059197206,0.6776394234319327,0.9010184749223188,"[6069, 9741, 4399, 3957, 11079, 10962, 8332, 1834, 7416, 5768, 5742, 10915, 9181, 601, 120, 10710]"
SINDy,561,30,0.9905113700135779,1.3064003292706683,3.714725906622771,2.340838438721523,"[11459, 5885, 7805, 421, 3958, 1435, 6627, 11446, 64, 4223, 2528, 7494, 35, 5872, 5875, 10463]"
SINDy,12,30,0.9983446392156077,0.43656066046266684,0.6769408535200141,1.0738946374247442,"[7981, 9364, 11114, 1166, 143, 8960, 2845, 807, 1844, 15, 11376, 1763, 87, 4740, 7946, 2388]"
SINDy,744,30,0.9932631068210457,0.2121311216646773,0.8193086893884799,1.0567980292936352,"[5730, 2466, 3417, 2187, 4369, 4114, 3091, 3826, 2855, 534, 5074, 1383, 8662, 1897, 10575, 6325]"
SINDy,1475,30,0.9968455379857194,0.40246059061873374,0.647543724674222,1.490564480940552,"[4337, 1799, 3712, 11392, 353, 822, 10367, 5887, 6357, 10288, 3900, 4437, 39, 1793, 6820, 11032]"
SINDy,1293,30,0.9678766225939859,1.5459625992721195,2.276475911903048,1.878748431801049,"[9926, 9035, 5999, 3648, 6704, 3028, 3521, 1606, 1936, 6581, 6812, 1562, 2112, 416, 6277, 4302]"
SINDy,379,30,0.9966111315271633,0.3614317866939408,0.914762100193092,0.6786503069403509,"[10897, 3622, 10503, 9471, 3809, 5807, 3159, 6415, 11348, 606, 5080, 8985, 6371, 3032, 5033, 10335]"
SINDy,196,30,0.9695560822687713,0.3488449040297062,1.9227722348152638,4.871159859291748,"[4483, 686, 1637, 45, 5722, 2494, 7607, 5841, 879, 3912, 230, 3494, 3501, 8902, 4865, 1786]"
SINDy,928,30,0.9537127793088204,0.2829846234234958,1.195428317692322,1.868797350442747,"[4574, 7799, 5455, 2883, 4929, 1683, 8652, 6301, 10519, 7239, 10009, 10834, 3299, 9703, 9523, 11079]"
SINDy,1657,30,0.941915971004325,0.6261284057056913,1.18927346512064,1.3599633510912377,"[5057, 6161, 11161, 1747, 291, 2835, 6835, 10721, 4622, 78, 10542, 3638, 4894, 4298, 1442, 8126]"
SINDy,1111,30,0.9937106245392042,0.36988724885415825,0.5325772994129231,0.8305538937273713,"[10643, 2554, 3151, 41, 3457, 9746, 7008, 8490, 9604, 886, 10894, 5674, 905, 5640, 7353, 11275]"
