Model,t0,input,R2,rmse1,rmse7,rmse30,Hyperparameter
SINDy,553,30,0.9212975994601609,0.7921619277440766,3.6019554385852515,4.935973219244948,!p~Ƒ೩ྕ᭩ᴌ⠏Ⲥ
SINDy,370,30,0.9866976352926545,0.40908451535934337,1.0925192437399731,1.2129166197429004,ӕլ๱໣ྼᄅᚗᩳ⃕∑
SINDy,4,30,0.9930354584981504,0.1988370152440762,0.5320712087197886,1.3130095064232528,[಩ဋᙢᠬẝ∾⋂▀⪖
SINDy,1649,30,0.8958921283928354,0.957722658883604,1.792297651993376,2.8182531672501296,r֕ޱౕ጖ᐠ៸ᡃ∃⏢
SINDy,920,30,0.9215089810775886,0.7223100192812805,2.1840066254367954,3.0104819820244475,",΂टೈᐑᗥᛸ⊻⩎⪙"
SINDy,188,30,0.9798484097882382,1.8621452217027883,1.446607970264294,4.759613676774249,Nѝٙ࢐हଓඥធ᭯Ⱜ
SINDy,737,30,0.9726009680817126,0.4457032186846428,0.6458416065986419,0.69486381205661,ߺ࠱ঢಹჯᘌᙊᜭ⢛⪳
SINDy,1103,30,0.9888534373526845,0.16826488002124154,0.8933820419218147,0.8678685796086842,ಲ႐ዠᐔឋួᳮᶒ❣
SINDy,1285,30,0.7869307601317714,0.4665000190300303,1.4216164982868928,4.498882458532805,(ѳೲ඾ຒᾫ℆⊦♬⣪
SINDy,1467,30,0.9904755234908559,0.36537893447100545,0.5855594501762569,1.319367870162847,bĠடጫ᪝ᮄᮊᮐἶ⏲
SINDy,371,30,0.9853043779753771,0.6949511076927658,0.8823824354353101,1.2594644761084277,Ջ᎛ᚻᝲឡ៝⇄⤼⮮
SINDy,5,30,0.9944116276359045,0.23522942655335558,0.5283330640189463,1.1731023808917382,[ڰఒᛨ᭟⋿⟍⨩⫙⯇
SINDy,554,30,0.9273625315848018,2.094684923139731,1.8069944603798551,2.785550526805996,ٞ঒ုᒇᓛᙇ៮⑃Ⲟ
SINDy,1650,30,0.8512258893287705,0.627777967445574,1.9789929686972805,2.6533226140497863,£෺ᆨᔵᗪᝠ≼⊵⑿
SINDy,921,30,0.9241949620375577,0.9929707772051014,2.505469334144607,3.8253218059401246,ਟဗኻ់ᤶᾊ₺⃟➧
SINDy,189,30,0.9797316662076947,2.870741543998188,1.8060184448921153,3.4125005880107278,Îܤࠞ॰᯦←Ⓚ⡗⫪
SINDy,1104,30,0.9893752912864778,0.26801354018116336,0.7528558038881674,0.8975811304603001,D͍ୣ௅ᡥᩒ⃰⠀⩰Ⰵ
SINDy,738,30,0.976078343155566,0.42959208424819956,0.7384497614476215,0.7537776098341,Ğװ୶ෑᐄᷟ⃡⏸⒘⓬
SINDy,1286,30,0.8245795891042029,1.4123752420596136,1.108561467359879,5.594118265671109,Dܓܽྏၷ᜞ឳᰝⅧ≴
SINDy,1468,30,0.9934546717917078,0.30282611944933774,0.843696585455571,1.9690096725577269,ƥѨ׵ఛ෽ຯုᷤⓤ
SINDy,6,30,0.9922807695073245,0.25415403881914667,0.5685312827057092,1.1009229049485525,_߳༱᳚ấ⩛⮩ⱋⱾ
SINDy,372,30,0.9872808819917457,0.2951523406031582,0.5400493457573885,1.3338783539326278,ࢃႀጿᡜ᪙ᮆᱪ⊰⟌⩐
SINDy,555,30,0.9360279835192971,1.1509590837359949,2.279001740099626,2.0388580576753794,ҭغࢷშᄚ᛿ត⁾Ɒ
SINDy,1651,30,0.8543531372734172,0.737177614121529,2.185711261642843,4.756426278563682,ছજፏᙉᙼ※₪⎁
