time,PC1,PC2,PC3,PC4,PC5
2019-02-19,-10.328564266001868,3.30478911963368,3.600740657953359,0.10864549522045494,-1.177701023601717
2019-02-20,-9.94141003930407,4.559670474721923,5.148452546869375,-0.30949219581528803,0.2617254973033907
2019-02-21,-10.25851309664217,5.807063156795801,4.358948366406442,0.11695655568742899,-0.7896230646668603
2019-02-22,-14.753268375162895,5.114233689602746,4.0196472487746515,-0.4486127999371322,-1.356982754599153
2019-02-23,-17.651298199848465,6.685856256642922,2.326811183205934,-0.2753988451823988,-0.35908710827675366
2019-02-24,-14.997349300259883,8.028068214892784,1.6534961204222383,0.8191717359048175,-1.1612933634803362
2019-02-25,-7.818875867887584,9.92265236308704,-2.3217698528754713,2.17024827388165,-0.4734751013043681
2019-02-26,-7.640393308861117,8.518198346359773,-4.337141549975151,-0.9372201230171184,-0.5817412902870652
2019-02-27,-13.342793534106969,7.713267200246064,-3.941288090225247,-2.221359674482237,-0.824083362219279
2019-02-28,-16.417110016017816,7.127119000045162,-3.409247725419948,-1.524275287748905,-1.3708392764119126
2019-03-01,-14.486830141632861,6.260588192136305,-2.2082027710472127,-0.37432587702085246,-2.0357386493135445
2019-03-02,-14.932522703187688,5.131435671842053,-1.1374800848637152,-0.08418517830420665,-1.6469670263988896
2019-03-03,-16.845617873124446,5.845880025681643,-0.4083046865025067,1.0862373682463895,-0.8400209891722659
2019-03-04,-14.946067611177506,6.91448823710824,-0.6612572552528988,2.0531399872196427,0.20935155735398606
2019-03-05,-14.77727094041719,7.826517398532715,0.052893807467106854,1.9456852043221304,1.0318237299617012
2019-03-06,-14.404831369303281,7.426919741944708,0.2126511178501332,3.1849309061268185,0.7719472270665039
2019-03-07,-8.54444717945382,9.668615323029195,-1.968535518387105,4.038877662276748,2.521573621032172
2019-03-08,-10.256573394400148,9.748179278609818,-1.0073282733358533,3.5837973441359345,1.9164503381800233
2019-03-09,-10.217708025599013,8.419327573314414,-0.3704697794654133,2.5284660420955682,0.09676213037149184
2019-03-10,-7.60005383386227,8.732310408663105,-1.103446464671485,0.9268088858867997,0.8743667411333295
2019-03-11,-8.450852859723879,8.301396776937528,-1.3407638740119814,-0.40153909616049244,2.776025556290875
2019-03-12,-10.59107399793435,7.548977870085296,0.49724747756754134,-0.743707548008841,3.1401657382961874
2019-03-13,-8.058529084295635,7.780480130405578,0.46129133097513736,-0.07168973618112522,3.042600017575393
2019-03-14,-6.804197737451864,7.601264765760854,0.818265285872151,-0.08212422719645542,2.486651976814515
2019-03-15,-5.7982596345390744,7.3473302733381,2.0381991178494796,-0.5096030672983572,1.795924260995786
2019-03-16,-4.164785343217304,6.198277065759718,1.8562124523106784,-0.2532976346693839,0.8731779754051816
2019-03-17,-4.020266643577211,4.312014743488437,1.5409554016961466,0.01646935425728266,-0.17233640820115478
2019-03-18,-9.536567219877034,0.671644156823349,1.1548279777342954,0.5834720686959085,-1.157999508421498
2019-03-19,-15.264226381046607,0.12571521177038678,0.2924672209079514,1.4769736232723858,-1.3693943281900751
2019-03-20,-13.559542869537779,1.7677785193114515,-0.714805337761146,1.3659587208593904,-1.9010109313744827
2019-03-21,-12.936705116696121,1.4640939795713037,-1.2404973158125088,-0.0772759134534361,-1.688920954396612
2019-03-22,-9.82261286724284,-0.03130648484956756,-2.043936957479966,-1.137962097702955,-1.0643492560467682
2019-03-23,-9.83224464404168,-2.799804315371372,-2.189979494576516,-0.6222555054497493,-1.509709997163078
2019-03-24,-7.231415402324997,-3.7883830622790415,-2.445471578352498,0.1702378513708946,-0.9448498153132372
2019-03-25,-2.8800083357366755,-4.273513211542976,-2.693175432638114,1.2600321030649644,-0.22372650546643547
2019-03-26,-1.2963487398492348,-4.121902076171496,-2.868730322406645,2.0519277922677657,0.272920143860369
2019-03-27,-1.1449539486085087,-3.904628784121582,-2.6727776142166273,1.4291593673355287,1.6417856788021734
2019-03-28,-3.837070048487365,-2.0726469650602106,-2.4197787862783864,1.9078699293162276,2.5688254257849668
2019-03-29,-5.552594487237269,-0.7515621593292214,-0.9890912738117235,2.8607758989608087,1.5381185897270933
2019-03-30,-3.2550778582873603,-1.4983360939801076,0.2035916506031514,3.232263462762534,0.17884994285801567
2019-03-31,1.308614070447831,-3.163498276543466,1.3442842669705821,3.5586408896693524,-0.9059828101037567
2019-04-01,3.758353951861752,-2.6283707392702382,1.992242117076876,1.831365266733318,0.21732553862612694
2019-04-02,3.2090239001525904,-0.8702714391455074,2.9267320177094014,0.6546969600586834,1.1974118010628527
2019-04-03,6.796477663408373,-0.7510620758809254,3.181146710783184,1.640461249114956,0.29048502977640384
2019-04-04,8.948597328711475,-3.0725515221483732,2.5310903006879477,2.0579446697865826,1.1297054540625542
2019-04-05,6.59493003653402,-1.0610905287536732,2.3122401309241036,0.9464157121179295,1.5663308498421387
2019-04-06,0.8264595085866315,0.6136382990346517,1.5721203186807562,1.1141112024419717,-0.313739660861693
2019-04-07,1.690002033277066,3.040350947682569,1.1832741039728512,0.5005570278793215,-1.4508463772682798
2019-04-08,5.018189008730545,4.307655064919894,0.6269512148650433,1.5725259888988816,-1.070019025660692
2019-04-09,9.503271747892088,4.569868037367057,0.24304527179566593,2.2261582715899864,-0.940070324775081
2019-04-10,10.196417638558565,5.518270302412821,0.3691810968390039,1.2540868013711912,-1.0430391037111058
2019-04-11,8.59678914852742,7.041485958862337,0.5066359111742516,0.19994050939331906,-0.2982105287087139
2019-04-12,5.435800260785681,5.562377203037564,0.6025355118984748,-0.21499877287230326,0.02781449826586251
2019-04-13,7.196418450690947,5.196610418896598,1.404875460020732,-0.13155625832081425,-0.8346165866937683
2019-04-14,9.613644421997137,4.245032337297569,2.2734503116918394,-0.5216146068866544,-0.835524407778379
2019-04-15,11.92225394619938,6.316776540182244,3.118605265227816,-0.635585464865694,1.097318164285674
2019-04-16,8.079199864301563,5.724511542656105,3.425599266363963,0.2415785896502142,0.6915188690635207
2019-04-17,4.550325486551985,4.186457645152699,2.442404869222529,0.12818729606136195,0.78106609341875
2019-04-18,4.639966388219722,2.9788788216078292,3.1610662194013965,-0.6251153305960004,0.8605728154089984
2019-04-19,7.508659815674908,4.714661108481249,2.213008848974222,-0.41606721772991595,0.9247953696268768
2019-04-20,7.307151370211487,1.6565915494334724,2.6490716032613815,-0.8930052389089419,0.3646117515261216
2019-04-21,1.8498987536571134,0.5748885793847834,1.909786251172331,-0.9896605524170653,0.8724975138496307
2019-04-22,-5.935956982676502,-0.9997831942913588,-0.18433838960661544,-0.30459154832666524,0.2718283128940389
2019-04-23,-9.633658156221633,-4.6589964359206295,-0.06694437879987078,-0.815894827355325,0.320700019928947
2019-04-24,-10.076900586513826,-3.311979051737197,0.4118985042566016,-0.0827368641291329,-0.8179595832137216
2019-04-25,-1.5670839550682663,0.3259747631836368,1.0837633946674603,0.012993577256987328,-2.7138444037212173
2019-04-26,0.6043747572312677,1.714799730941922,0.8507816909615722,-1.143955795006106,-2.819727412379539
2019-04-27,0.8724495613260493,1.1360518870287444,0.8761525853772533,-1.0403908936825959,-1.7846141746308757
2019-04-28,2.7830623969350055,0.31445464787742067,0.5266870644286499,-0.06862062962584985,-1.058736353568961
2019-04-29,2.0163550110638018,2.527288864848706,0.884130441879945,0.6235183100139773,0.9895103727337728
2019-04-30,1.0567491742983024,3.306086283073011,-0.26960857184883025,0.6042956716229408,1.0592200808449541
2019-05-01,-3.4031965384181473,2.4673514573891278,0.15572336420383648,1.0523483758392618,0.6617125558662836
2019-05-02,-4.115379123419436,4.218348693995325,2.289345765363332,0.7813150128200638,1.2035692586047615
2019-05-03,-4.616295244210183,4.588855970029064,1.2646465294897025,1.2003034481509112,1.0973709188404301
2019-05-04,-8.375490489695517,5.2638327602249015,1.152100918237377,-0.8872308188083978,1.8787612466147603
2019-05-05,-8.640998423701173,7.083353593331156,1.654772428018417,-0.7294662282245166,0.6636114405109844
2019-05-06,-3.524419525517033,6.9388847558087186,0.9749111880011269,-0.2766525541163057,0.03359084408488093
2019-05-07,-2.008680949716569,6.4560446631449295,1.3704485634994454,-1.0013628511983996,-0.24488276788846472
2019-05-08,3.3634345076358665,4.72095305007893,2.2584941498530915,-0.49505836858854085,-0.2080644854527143
2019-05-09,1.5870573421477558,2.627209826906152,0.640312122937323,-0.08617492272477159,1.457116548681481
2019-05-10,-12.091212298683477,0.19536122966341715,-2.1352086354210593,0.4583896141932766,0.8592854450049993
2019-05-11,-18.409508163209466,-1.6060666240277681,-2.5855782072779534,-0.6821323795654711,0.013965587008322646
2019-05-12,-9.726188892815035,-1.749873570192236,-3.7728769903397446,0.49368597364721895,-0.25057770732262674
2019-05-13,-9.329590431660744,-0.5562889608805871,-1.6997337349685586,-0.2861598020042216,0.05753190576245053
2019-05-14,-12.526649897163715,0.427439063764541,-0.32752456386934375,0.08644327849888403,-0.5480169776906301
2019-05-15,-16.403468633551952,-1.3768034324648335,-1.1084023852235323,-0.015991942398360864,-0.5602237685515912
2019-05-16,-13.269676682242324,-1.9739966108111335,-1.496731196263465,1.4499143274641983,-0.662360501963924
2019-05-17,-10.646592404840954,-5.1921862676508015,-0.871092082298543,1.3945706617738063,-0.8207449743341727
2019-05-18,-10.971225686640993,-4.364298106122574,-2.8927731310881954,2.6829428114031506,-1.4511053169761532
2019-05-19,-1.5384463329912352,-3.836553259223537,-4.938024456903178,4.396887989075533,-0.9699682740581178
2019-05-20,5.22576797155459,-2.080505032599054,-1.6027341062215903,4.4637973090667895,0.44051565546324867
2019-05-21,-4.037830754622322,-2.9707723693869936,-0.791216705849298,2.254366436488686,-0.2641863469791617
2019-05-22,-4.375614507720579,-3.9668164550012794,-0.32220789909891306,0.6667035184923219,-1.4189982820527434
2019-05-23,-3.9593064417535597,-4.542253914911498,-1.040462766857261,0.5057145016529534,-1.7994842072551378
2019-05-24,-6.499073949737838,-4.363423644054038,-1.311640935470929,1.3181163619737364,-1.590045734875347
2019-05-25,-5.785122612530249,-8.005253185199729,-0.8493276962279342,1.4367295441385104,-1.911636329289401
2019-05-26,-4.403893207616321,-6.720314008320176,-1.7218262243997478,2.202131033577896,-1.6680877604230222
2019-05-27,13.961823347695056,-7.829820396702307,-1.99359600489657,3.0818313577750183,0.040874463959031555
2019-05-28,10.077579611579514,-3.863984472679674,-4.010547626803122,3.9207417786700924,-0.37986383296404075
2019-05-29,8.725382844625313,-1.7843724745275986,-3.6778381591086498,2.4337224467110774,-1.091675591680566
2019-05-30,9.1472604597762,-1.6522246154723044,-2.0997639822874543,0.43203365809927785,-2.084714685233269
2019-05-31,7.932742896747805,-2.215858333795285,-1.3378458479245068,-0.09666073486486176,-1.4538624782585643
2019-06-01,10.161039728680606,-4.0561354536200644,-1.5540098508332028,-0.9809239623257879,-0.057097561184474635
2019-06-02,10.220563502450322,-6.106612065209358,-1.1900300950682463,-0.8674040504554018,0.5740170944715463
2019-06-03,4.1439076321806425,-5.32151983307093,-1.9457167223488012,0.10499674939602968,0.14490978402851915
2019-06-04,8.588267227692741,-5.680696174815443,-0.03308317273204799,0.053989707656186894,0.5419041143550217
2019-06-05,3.422787665815967,-2.1243006506867794,0.28010305189725404,0.041566827506447246,0.6002323832092505
2019-06-06,3.536579814035641,-2.031478120243854,2.5560481719269905,-0.8131072808843549,0.8555101201540803
2019-06-07,8.55177047430604,-1.1911697794703966,2.953881665900659,-0.9665841851482657,0.056876792165338405
2019-06-08,9.58678475616902,3.4574187074168385,0.7288345873933244,1.2061180574450812,-0.01427220108604392
2019-06-09,6.790303392313306,4.9520005839165995,0.23515331902819073,0.07017061333928196,-0.5719693567072631
2019-06-10,8.900009607274619,5.965207832570381,0.7235880256857029,0.9081067743828654,0.18937817439262455
2019-06-11,10.625697621866184,7.818177191086798,-2.023253184238538,-0.06903674400393565,1.1707884678609242
2019-06-12,13.145863321162484,5.537448308660693,-1.177769561769864,-0.8323825351104975,0.6440475246682489
2019-06-13,11.898042363597432,4.682050115936078,0.4623592930959463,-1.1273565230050577,1.6003212416101695
2019-06-14,9.859205005155976,3.5512128076650002,1.6318163328233044,-1.1602512267593619,1.1679965097454859
2019-06-15,5.734056567886165,2.9052689567412155,0.950625771066913,-0.19720970221716197,0.5906747377859654
2019-06-16,7.930153576877142,3.5814919470134488,0.20093859882363943,-0.954114492121896,0.8081519544592395
2019-06-17,6.72098964032536,2.636384363215522,0.24538489111496145,0.13980360392903193,-0.15924857620503324
2019-06-18,4.254748971306198,3.3820543436661747,-0.8175182138679388,0.5444517002916475,1.1989321504643278
2019-06-19,-1.8451227493478968,3.3497947648861905,0.032167943993867576,0.03163945058007627,2.5112655882830817
2019-06-20,-5.487597472956146,1.8261919479406963,1.2419893210106936,-0.7223476881251795,1.196924833970282
2019-06-21,0.36225066617549234,0.43481747000624715,1.650602827973734,-1.5086093465280388,0.5290878460498222
2019-06-22,11.12997174240557,2.012828798980938,1.6790864547558977,-1.9119582419480692,0.7499682118765619
2019-06-23,10.759702245950871,3.291964096235756,0.3867145152831008,-1.8154597262908911,0.9736022525155928
2019-06-24,4.570633350662946,4.221245507790906,-1.5017914362735092,-1.7672739015042276,0.5567588148833168
2019-06-25,0.9851264808039556,3.3877259022938806,-1.5506676152076675,-2.3339196901224812,0.0820597650539844
2019-06-26,-6.134810835735016,4.051098176352936,-0.433429415860642,-4.392959737577027,0.3474516358530584
2019-06-27,-6.964339438698848,5.092779188096953,1.3786124728265894,-4.387736604603738,0.8820872922745969
2019-06-28,-10.295161762105474,5.85239874857642,0.6878990050819963,-2.3615128185494823,0.4876276249732105
2019-06-29,-8.84113511597804,6.0446847207306265,1.6101193499031254,-1.6837684642838378,0.1170180350235345
2019-06-30,-9.02400830457048,4.425789806818229,1.0496810567404065,-1.9751491988614391,-0.5563031544290176
2019-07-01,-12.24857736049017,0.7236292035837881,2.4683629669471308,-0.8128092855740592,-0.7774736781309072
2019-07-02,-7.948525171208098,1.2209027440523936,1.513843238147599,1.820274639382884,-1.2307943364007923
2019-07-03,-5.024025319099112,-0.27573918304717054,-2.031619382682055,1.7448822121332208,-1.5069464180463872
2019-07-04,-16.444701456513915,-0.48885902636457196,-2.508910841392727,-1.3017397999283569,-0.8253569694853647
2019-07-05,-14.895922926407033,1.3740827741665658,-1.5234557203905876,-0.5816233138169513,-1.1872896739698597
2019-07-06,-0.04237733365623296,0.8151361992324412,-0.7412923731887897,0.728266560740844,-2.9403153342166766
2019-07-07,0.5541128814110862,1.8018464197466442,1.7559162105450887,-0.5575886631308513,-0.5417374210707893
2019-07-08,-4.8530668677091695,2.986975547711018,0.4923096870446251,0.7955090687697027,0.24188060460401017
2019-07-09,4.442477081044398,2.853763787649793,-0.6303488658598232,1.8822781423024983,0.580776409203991
2019-07-10,7.066953296377236,3.7713381834944038,-0.9233721677462539,1.4451992341457447,1.050507821999893
2019-07-11,-1.794713748734633,2.9531019534710814,-0.7916783190378971,0.5517890319134021,1.148341696198639
2019-07-12,-4.715483507613233,4.572878625086971,0.20364459405697707,-0.1825449257159347,2.440477890520835
2019-07-13,1.4651550559936533,3.90629873546665,-0.9457844636684642,1.5296413979058543,1.5142545073113036
2019-07-14,-4.583986931122151,3.2687317046332525,-1.4043463575818986,-0.7192495462754049,1.2702076851874458
2019-07-15,-14.26617943686829,5.227651516090084,1.1258896353800545,-0.6548335191485946,0.9915749680949587
2019-07-16,-13.822116124364582,6.975998256161018,1.6976605860760003,-1.2973333018198185,0.5562666783784375
2019-07-17,-7.885544096454536,6.447710954433582,1.570807631543551,-1.6883497516786932,0.4466463841753628
2019-07-18,0.7993113319790202,2.9752610480704065,0.9289884458575799,-2.821402554635398,0.9782409421494969
2019-07-19,-2.4821724729760275,0.580417802693115,2.6182085925632737,-1.9002232109855732,0.8469269874487928
2019-07-20,13.391502706234206,-2.5880871067342985,4.05804701761103,0.894933392977649,-0.08724228101758316
2019-07-21,21.5320532110324,-8.335331427990486,3.2743700589460594,2.999175726740233,1.4581977786231783
2019-07-22,4.565371734134272,-1.819979039196709,0.009781646797166779,3.2340005700185177,1.7559612157701063
2019-07-23,-6.7970039708161964,2.95468548503319,-3.7394076453928777,3.423945931371141,0.1549035173591949
2019-07-24,0.8567998238667085,5.221267066253282,-4.071187821649493,0.16013716161675715,2.6269820643055373
2019-07-25,15.069209267342895,2.9138446002268767,-0.3177162308455962,1.5411633238897557,3.076546896550303
2019-07-26,26.583604243218847,0.9484182220663692,4.530244983743075,4.449344062563046,1.252542873666126
2019-07-27,24.212289957739415,2.983154742589043,4.4369898777026195,6.379872483553241,1.9259897986837147
2019-07-28,26.09445630671102,2.1062233693236054,7.096886870329621,5.523997662336608,2.120017323218921
2019-07-29,32.21679747059622,3.0754048381575507,8.097542892013362,6.55883997270492,-1.4657118725454596
2019-07-30,29.623532110268403,3.4918210767445057,8.358127464765483,4.219169294530517,-2.8048985512656297
2019-07-31,21.09702599068239,3.608148611607935,6.095855885445679,3.410880020572413,-2.768679563947531
2019-08-01,16.064529526716324,9.245046337217431,1.1726954977598503,2.8664881712254724,-1.6218957921333557
2019-08-02,-2.597185277945389,7.996275877634018,-4.1161548556975704,1.139773347147722,0.08906464367930494
2019-08-03,-9.141897378713116,2.8049473652036694,-4.75043147447566,-2.064562738034452,-0.45633502459274644
2019-08-04,-10.685540711603265,-0.5067837261780942,-2.6783510411119633,-2.1917204214503445,-1.519746318157245
2019-08-05,-4.504073777972833,-0.038850709859691204,-2.522106554938429,0.01012823420819784,-3.063770956651545
2019-08-06,13.840199822135922,-1.5005457543606264,-0.7651875174162425,-0.11534037161877429,-6.560912158047444
2019-08-07,32.60857898022041,-5.918828233766076,-2.6100264160650752,-2.7288468466190015,-3.856706180643364
2019-08-08,14.356830657204874,-5.440036470055037,0.851268591297006,-5.603650277812871,0.6055399402076617
2019-08-09,-9.397028746556236,-2.572098269194998,2.7992102006385133,-2.4029094185605118,0.9532993181406485
2019-08-10,-18.687940349244265,-3.2779278344767917,2.49595682441,-0.8398800513302281,1.1432368705251188
2019-08-11,-15.2162775529696,-1.4279368523601388,1.7818776145569593,-2.0764424485718496,1.5017895338956568
2019-08-12,-8.801887945541926,-8.162260599750324,5.739460920305438,-1.0821846813027296,1.253659854422291
2019-08-13,-12.999797621010776,-5.67723115970187,4.438679255225126,0.918434581291818,3.6231918560782064
2019-08-14,-12.267810893903013,-4.615611985756844,2.7420065112016516,2.018789463057892,1.5693080146607492
2019-08-15,-8.981671101627608,-1.0942417360220074,-0.9124751249370234,0.6403620561559142,0.3317721516332294
2019-08-16,-8.620286966422023,-1.282883633028212,-0.6922802957385936,0.3380639549940926,0.5961031301766196
2019-08-17,-7.193499111622327,-2.5900354165594104,1.9739548633742248,-0.8990492554425472,-0.08266628220257409
2019-08-18,-9.51574358937861,-4.384638475359918,1.8034746444415588,-2.04574760714807,-0.9748485693959543
2019-08-19,-8.350848595876919,-3.04479320393218,1.5183917467523707,-1.3608169475230292,-0.21033220905156574
2019-08-20,0.19537275278173757,0.17824771422209057,2.7861781241022037,0.22023129473609976,-0.5143816163213581
2019-08-21,-6.905972104012494,4.2634935788804285,0.7508540101329866,-0.789793090536516,0.16738214805584706
2019-08-22,-7.681027153915047,9.291771515697906,-0.2558600401462787,-0.799674616874969,-0.858384991081093
2019-08-23,-11.801807639388123,7.167954177049458,0.05471520070342638,-0.3738676058792879,0.7982719811349285
2019-08-24,-14.961352456901228,8.311504559698319,-0.7550141869599764,0.3350471192477018,1.809502048255227
2019-08-25,-9.080281055626395,7.961017401084587,-1.4558832835273599,0.9381884258818044,2.5485953004885165
2019-08-26,-1.8751592791952498,2.6625245482570183,-1.2440967964224756,-0.4312725299081059,1.8126850632719942
2019-08-27,2.954962839191173,2.845483088954724,-0.7834006629733102,-0.7849282105524814,0.9086248359032261
2019-08-28,-5.089731891083215,5.358596496249635,-0.06484688407220383,0.23911431884391784,-0.46503515637908016
2019-08-29,-0.2778796823634598,5.638751671725733,0.5683377151216077,3.2033510368183413,-1.2368576006566403
2019-08-30,4.609830021628367,4.036892783879483,1.1264210387041136,3.0825983935229777,-0.19391630826592215
2019-08-31,0.03382865317875099,4.582274684088123,1.2100546014352136,3.8914995759969875,-0.1779763452992036
2019-09-01,-5.457434499689861,3.3109256143555954,-0.4729179848432599,1.4611998551876404,-0.042856603085959726
2019-09-02,-2.3721162662970667,-0.015510835687842242,-1.113584673757203,2.5756559269582766,0.8464292039215199
2019-09-03,4.327633172120478,1.048457217246757,-2.6896331960360773,2.7987885405872297,1.0586822433969882
2019-09-04,-9.564713248261901,-0.23131632151624626,-1.8724053641913412,1.805030877045231,0.7842336895530264
2019-09-05,-5.247946459339675,1.934840143435355,-1.1592530776290346,3.5576207083580313,1.7993716897588896
2019-09-06,-11.462994371448472,1.7612893137511358,1.1005620760448798,3.39792821440683,2.733694841902359
2019-09-07,9.89685385464194,-5.430785505969309,2.6593725190597324,6.070946226469327,0.2971361164559031
2019-09-08,3.478116796255673,-5.504409868311043,5.392360462694157,5.697713615985783,1.4999935975997858
2019-09-09,-16.92527634676539,-2.135729926654173,1.5203416933411156,4.0105571312770545,1.7571495089720923
2019-09-10,-12.802097950286054,-1.054801625405304,-0.9277450666759639,3.7553874728448715,0.5780764654591779
2019-09-11,0.24436599883714596,-4.746804718693953,-2.002724565624807,1.2668399519476226,1.4482735108627771
2019-09-12,2.490124733443648,-4.512676042552643,0.0661123697384181,0.6678430175110979,1.413756638324145
2019-09-13,-5.6480838835853415,-3.457917990619906,0.1426023128400632,1.4402879771865422,1.303049049440677
2019-09-14,-16.018637434200215,-1.5003647263408442,0.1617080182723393,2.848250971659681,0.8442986658730556
2019-09-15,-11.180253433326158,-1.3475319597139448,0.1583717367005478,2.77640495033331,-0.25306378934497115
2019-09-16,-2.4178248072498993,1.055310274886476,0.8548716271504024,0.9209980410088604,0.23708152088001125
2019-09-17,-4.009086679457843,2.9104361143007305,0.29382006860542104,0.5198054735134531,0.32949352609934235
2019-09-18,-5.435199966267607,2.8989217153752493,-0.858882770313865,0.8060778976910669,-0.08828846953169196
2019-09-19,-4.04895134379729,4.173749016235624,-1.6192112902281992,2.2728562151261453,0.24813735978752416
2019-09-20,-3.202724094010069,4.066433101880106,-1.8257792737209322,3.768072146442127,0.6969792816066859
2019-09-21,-3.2325225907397,4.688955971206763,-1.3827889654032592,2.520436066436132,0.48267663621408863
2019-09-22,7.9841141772119455,3.248830186050218,-2.509527503891342,-1.482271561429706,-1.471097151167291
2019-09-23,12.460295306653746,2.245286613470187,-0.6723555448878215,-2.153353678869993,-1.7840217117626296
2019-09-24,2.4591210027638235,-0.17733635043585497,-0.19807980799983704,0.2650074742473762,-1.1846766402744329
